KRT12	GO:0005198
OR4K2	GO:0004984
OR4K2	GO:0007186
OR4K2	GO:0016020
NEUROG2	GO:0046983
OR6C87	GO:0004930
OR6C87	GO:0004984
OR6C87	GO:0007186
OR6C87	GO:0016020
KAT6A	GO:0000786
KAT6A	GO:0003677
KAT6A	GO:0004402
KAT6A	GO:0006334
KAT6A	GO:0006355
KAT6A	GO:0070776
LOC100683471	GO:0005886
LOC100683471	GO:0006865
LOC100683471	GO:0015171
LOC100683471	GO:0055085
OR6C1	GO:0004930
OR6C1	GO:0004984
OR6C1	GO:0007186
OR6C1	GO:0016020
LOC100683481	GO:0004725
LOC100683481	GO:0006470
ZNF12	GO:0000978
ZNF12	GO:0001228
ZNF12	GO:0005634
ZNF12	GO:0006357
C8H14orf39	GO:0000801
C8H14orf39	GO:0007129
C8H14orf39	GO:0007283
C8H14orf39	GO:0010705
C8H14orf39	GO:0048477
LOC100683490	GO:0000070
LOC100683490	GO:0000278
LOC100683490	GO:0000775
LOC100683490	GO:0005634
LOC100683490	GO:0034501
LOC100683490	GO:0051382
P4HTM	GO:0004656
P4HTM	GO:0005506
P4HTM	GO:0005509
P4HTM	GO:0005783
P4HTM	GO:0018401
P4HTM	GO:0031418
UNC13B	GO:0005509
UNC13B	GO:0005516
UNC13B	GO:0005543
UNC13B	GO:0005886
UNC13B	GO:0007528
UNC13B	GO:0016081
UNC13B	GO:0016082
UNC13B	GO:0016188
UNC13B	GO:0017075
UNC13B	GO:0019992
UNC13B	GO:0030672
UNC13B	GO:0031594
UNC13B	GO:0035249
UNC13B	GO:0042734
UNC13B	GO:0043195
UNC13B	GO:0061789
UNC13B	GO:0098831
UNC13B	GO:0099525
NOG	GO:0001649
NOG	GO:0005615
NOG	GO:0009953
NOG	GO:0030514
NOG	GO:0045596
FBXO47	GO:0005515
OR13L2	GO:0004930
OR13L2	GO:0004984
OR13L2	GO:0007186
OR13L2	GO:0016020
CEP295	GO:0005813
CEP295	GO:0005814
CEP295	GO:0005829
CEP295	GO:0046599
ARHGAP40	GO:0005096
ARHGAP40	GO:0005737
ARHGAP40	GO:0007165
ARHGAP40	GO:0030833
ARHGAP40	GO:0051056
PSMD1	GO:0000502
PSMD1	GO:0005634
PSMD1	GO:0008540
PSMD1	GO:0030234
PSMD1	GO:0034515
PSMD1	GO:0042176
PSMD1	GO:0043161
OR4K15	GO:0004930
OR4K15	GO:0004984
OR4K15	GO:0007186
OR4K15	GO:0016020
PNRC1	GO:0000184
PNRC1	GO:0000932
PNRC1	GO:0005634
LOC100683542	GO:0000387
LOC100683542	GO:0000398
LOC100683542	GO:0003723
LOC100683542	GO:0005685
LOC100683542	GO:0071013
DSPP	GO:0005518
DSPP	GO:0005634
DSPP	GO:0005737
DSPP	GO:0071895
DSPP	GO:0097187
INSYN2B	GO:0014069
INSYN2B	GO:0060080
LOC100683563	GO:0002181
LOC100683563	GO:0003735
LOC100683563	GO:0005840
LOC100683563	GO:0022625
LOC100683567	GO:0002250
LOC100683567	GO:0002286
LOC100683567	GO:0002323
LOC100683567	GO:0005125
LOC100683567	GO:0005132
LOC100683567	GO:0005576
LOC100683567	GO:0005615
LOC100683567	GO:0006952
LOC100683567	GO:0006959
LOC100683567	GO:0019221
LOC100683567	GO:0030183
LOC100683567	GO:0033141
LOC100683567	GO:0042100
LOC100683567	GO:0043330
CEBPA	GO:0000978
CEBPA	GO:0000981
CEBPA	GO:0006351
CEBPA	GO:0006357
CEBPA	GO:0030099
OR5P6	GO:0004930
OR5P6	GO:0004984
OR5P6	GO:0005549
OR5P6	GO:0007186
OR5P6	GO:0007608
OR5P6	GO:0016020
TXNDC5	GO:0003756
TXNDC5	GO:0005783
TXNDC5	GO:0006457
GSC	GO:0000978
GSC	GO:0000981
GSC	GO:0005634
GSC	GO:0006357
SCEL	GO:0005737
SCEL	GO:0008544
DEFB125	GO:0005576
DEFB125	GO:0045087
NANOS1	GO:0003729
NANOS1	GO:0008270
NANOS1	GO:0017148
NANOS1	GO:0048471
NANOS1	GO:0048477
SHLD2	GO:0005634
SHLD2	GO:0010569
SHLD2	GO:0035861
RFX8	GO:0000978
RFX8	GO:0000981
RFX8	GO:0006357
ZNF250	GO:0000122
ZNF250	GO:0000978
ZNF250	GO:0001227
ZNF250	GO:0001228
ZNF250	GO:0005634
LOC100683619	GO:0003723
LOC100683619	GO:0043489
B3GALNT1	GO:0006486
B3GALNT1	GO:0008499
B3GALNT1	GO:0016020
LOC100683637	GO:0000079
LOC100683637	GO:0000307
LOC100683637	GO:0005634
LOC100683637	GO:0005737
LOC100683637	GO:0016538
LOC100683637	GO:0044772
ARRDC1	GO:0005737
ARRDC1	GO:0015031
ARRDC1	GO:0031625
ARRDC1	GO:1990756
H2BC27	GO:0000786
H2BC27	GO:0003677
H2BC27	GO:0030527
H2BC27	GO:0046982
LOC100683646	GO:0000408
LOC100683646	GO:0070525
LOC100683650	GO:0000785
LOC100683650	GO:0005634
LOC100683650	GO:0006325
LOC100683650	GO:0031492
OR6C85	GO:0004930
OR6C85	GO:0004984
OR6C85	GO:0007186
OR6C85	GO:0016020
OR2L3B	GO:0004930
OR2L3B	GO:0004984
OR2L3B	GO:0007186
OR2L3B	GO:0016020
FAM83D	GO:0005829
FAM83D	GO:0032006
FAM83D	GO:0070372
FAM83D	GO:0097431
FAM83D	GO:1902480
FAM83D	GO:1902808
DEFB116	GO:0005576
DEFB116	GO:0045087
BID	GO:0005737
BID	GO:0005739
BID	GO:0005829
BID	GO:0008637
BID	GO:0090200
BID	GO:2001238
BID	GO:2001244
RPP38	GO:0000172
RPP38	GO:0001650
RPP38	GO:0001682
RPP38	GO:0004526
RPP38	GO:0005655
RPP38	GO:0033204
LOC100683681	GO:0005634
LOC100683681	GO:0005839
LOC100683681	GO:0006511
LOC100683681	GO:0019773
LOC100683682	GO:0000035
LOC100683682	GO:0000036
LOC100683682	GO:0005739
LOC100683682	GO:0006633
LOC100683684	GO:0000138
LOC100683684	GO:0005484
LOC100683684	GO:0006888
LOC100683684	GO:0031201
LOC100683684	GO:0048280
OR6C90	GO:0004930
OR6C90	GO:0004984
OR6C90	GO:0007186
OR6C90	GO:0016020
ASMT	GO:0017096
ASMT	GO:0030187
ASMT	GO:0032259
PDE4A	GO:0004115
PDE4A	GO:0005634
PDE4A	GO:0005829
PDE4A	GO:0007165
PDE4A	GO:0048471
MZT1	GO:0000931
MZT1	GO:0005813
MZT1	GO:0005819
MZT1	GO:0031021
MZT1	GO:0033566
MZT1	GO:0051415
MZT1	GO:0090307
SLC17A1	GO:0006820
SLC17A1	GO:0016020
SLC17A1	GO:0035435
ACSF3	GO:0006631
ACSF3	GO:0031956
REEP2	GO:0005789
REEP2	GO:0005881
REEP2	GO:0008017
REEP2	GO:0031883
REEP2	GO:0071782
REEP2	GO:0071786
H3-4	GO:0000786
H3-4	GO:0003677
H3-4	GO:0030527
H3-4	GO:0046982
SIAH2	GO:0005737
SIAH2	GO:0007275
SIAH2	GO:0008270
SIAH2	GO:0031624
SIAH2	GO:0043161
SIAH2	GO:0061630
LOC100683724	GO:0006006
LOC100683724	GO:0016620
LOC100683724	GO:0050661
LOC100683724	GO:0051287
LOC100683727	GO:0000460
LOC100683727	GO:0000470
LOC100683727	GO:0005730
LOC100683727	GO:0030687
RTL3	GO:0003676
RTL3	GO:0008270
OR4A39	GO:0004930
OR4A39	GO:0004984
OR4A39	GO:0007186
OR4A39	GO:0016020
DEFB118	GO:0005576
DEFB118	GO:0045087
TIPIN	GO:0000076
TIPIN	GO:0003677
TIPIN	GO:0005634
TIPIN	GO:0006974
TIPIN	GO:0031297
TIPIN	GO:0031298
TIPIN	GO:0043111
LOC100683749	GO:0000028
LOC100683749	GO:0000462
LOC100683749	GO:0003735
LOC100683749	GO:0005840
LOC100683749	GO:0006412
LOC100683749	GO:0022627
LOC100683749	GO:0048027
LOC100683749	GO:0070181
LRRIQ1	GO:0005515
LOC100683760	GO:0000122
LOC100683760	GO:0001227
LMTK3	GO:0004672
LMTK3	GO:0005524
LMTK3	GO:0006468
C1QTNF12	GO:0005179
C1QTNF12	GO:0005615
C1QTNF12	GO:0045721
C1QTNF12	GO:0046326
C1QTNF12	GO:0046628
RPS15A	GO:0003735
RPS15A	GO:0005840
RPS15A	GO:0006412
RPS15A	GO:0022627
LOC100683783	GO:0003677
GPR82	GO:0004930
GPR82	GO:0007186
GPR82	GO:0016020
MBOAT7	GO:0006661
MBOAT7	GO:0016020
MBOAT7	GO:0030258
MBOAT7	GO:0044233
MBOAT7	GO:0071617
MED12L	GO:0003713
MED12L	GO:0006357
MED12L	GO:0008013
MED12L	GO:0016592
SPATA25	GO:0007283
SLC15A5	GO:0016020
SLC15A5	GO:0022857
SLC15A5	GO:0055085
OR52I1	GO:0004930
OR52I1	GO:0004984
OR52I1	GO:0007186
OR52I1	GO:0016020
DEFB119	GO:0005576
DEFB119	GO:0045087
CFAP73	GO:0007286
KRT75	GO:0005615
KRT75	GO:0030280
KRT75	GO:0031424
KRT75	GO:0045095
KRT75	GO:0045109
SPTSSB	GO:0004758
SPTSSB	GO:0007029
SPTSSB	GO:0017059
SPTSSB	GO:0046513
SPTSSB	GO:1904220
LRIT1	GO:0005515
LRIT1	GO:0005789
AMELX	GO:0007275
LOC100683828	GO:0006122
GPR34	GO:0007186
GPR34	GO:0016020
GPR34	GO:0045028
NDUFB2	GO:0005743
UCN2	GO:0005179
UCN2	GO:0005576
UCN2	GO:0005615
UCN2	GO:0007189
UCN2	GO:0007586
UCN2	GO:0009755
UCN2	GO:0031669
UCN2	GO:0051431
CBD131	GO:0005576
CBD131	GO:0005615
CBD131	GO:0045087
GPR174	GO:0004930
GPR174	GO:0007200
GPR174	GO:0016020
GPR174	GO:0035025
OR4A47	GO:0004930
OR4A47	GO:0004984
OR4A47	GO:0007186
OR4A47	GO:0016020
LOC100683883	GO:0001671
LOC100683883	GO:0005789
LOC100683883	GO:0005829
LOC100683883	GO:0030544
LOC100683883	GO:0032436
LOC100683883	GO:0042026
LOC100683883	GO:0051082
DEFB121	GO:0005576
DEFB121	GO:0045087
HOXA11	GO:0000978
HOXA11	GO:0000981
HOXA11	GO:0005634
HOXA11	GO:0006357
HOXA11	GO:0048856
PKIB	GO:0004862
PKIB	GO:0005634
PKIB	GO:0005737
PKIB	GO:2000480
NEK5	GO:0004672
NEK5	GO:0005524
NEK5	GO:0006468
SLC6A19	GO:0005886
SLC6A19	GO:0035725
S100A12	GO:0005509
S100A12	GO:0005737
S100A12	GO:0043123
S100A12	GO:0043542
S100A12	GO:0050786
S100A12	GO:0061844
S100A12	GO:0070062
LOC100683923	GO:0003723
LOC100683923	GO:0045296
LCN10	GO:0036094
LOC100683927	GO:0000028
LOC100683927	GO:0003723
LOC100683927	GO:0003735
LOC100683927	GO:0005840
LOC100683927	GO:0006412
LOC100683927	GO:0022627
LOC100683928	GO:0002181
LOC100683928	GO:0003735
LOC100683928	GO:0005840
LOC100683928	GO:0022625
NUDT19	GO:0005739
NUDT19	GO:0016818
ICAM3	GO:0005178
ICAM3	GO:0016020
ICAM3	GO:0098609
DEFB135	GO:0005576
DEFB135	GO:0045087
GAPT	GO:0005515
GAPT	GO:0016020
HTR1F	GO:0004993
HTR1F	GO:0005886
HTR1F	GO:0007187
HTR1F	GO:0007268
HTR1F	GO:0030425
HTR1F	GO:0030594
IFT25	GO:0005813
IFT25	GO:0005929
IFT25	GO:0030992
IFT25	GO:0042073
LOC100683946	GO:0005730
LOC100683946	GO:0042273
LOC100683951	GO:0022904
OR4A47B	GO:0004930
OR4A47B	GO:0004984
OR4A47B	GO:0007186
OR4A47B	GO:0016020
LOC100683963	GO:0003735
LOC100683963	GO:0005840
LOC100683963	GO:0006412
LOC100683963	GO:0022625
CPEB1	GO:0000900
CPEB1	GO:0003730
CPEB1	GO:0005634
CPEB1	GO:0005737
CPEB1	GO:0008135
CPEB1	GO:0043005
CPEB1	GO:0043022
CPEB1	GO:0045202
CPEB1	GO:2000766
FOXE1	GO:0000978
FOXE1	GO:0000981
FOXE1	GO:0006357
FOXE1	GO:0009653
FOXE1	GO:0030154
GTPBP10	GO:0000287
GTPBP10	GO:0003924
GTPBP10	GO:0005525
GTPBP10	GO:0005739
MPLKIP	GO:0005634
MPLKIP	GO:0005813
MPLKIP	GO:0030496
OR8U10	GO:0004930
OR8U10	GO:0004984
OR8U10	GO:0005549
OR8U10	GO:0007186
OR8U10	GO:0007608
OR8U10	GO:0016020
RAVER1	GO:0003729
RAVER1	GO:0005829
TRIM52	GO:0008270
TRIM52	GO:0016604
TRIM52	GO:0051091
KHNYN	GO:0003729
KHNYN	GO:0004521
KHNYN	GO:0005634
KHNYN	GO:0036464
CMTR1	GO:0003676
CMTR1	GO:0004483
CMTR1	GO:0005515
CMTR1	GO:0005634
CMTR1	GO:0005737
CMTR1	GO:0006370
LOC100684002	GO:0005886
LOC100684002	GO:0030550
LOC100684002	GO:0033130
LOC100684002	GO:0095500
DNAJC24	GO:0001671
DNAJC24	GO:0008198
DNAJC24	GO:0032781
ZGLP1	GO:0005634
ZGLP1	GO:0006357
ZGLP1	GO:0007283
ZGLP1	GO:0008270
ZGLP1	GO:0043565
ZGLP1	GO:0048599
MEIG1	GO:0005634
FBXO48	GO:0005515
FBXO48	GO:0019005
FBXO48	GO:0031146
LOC100684029	GO:0005634
LOC100684029	GO:0006301
LOC100684029	GO:0061631
LOC100684029	GO:0070534
OR4A47D	GO:0004930
OR4A47D	GO:0004984
OR4A47D	GO:0007186
OR4A47D	GO:0016020
OR51A10	GO:0004930
OR51A10	GO:0004984
OR51A10	GO:0007186
OR51A10	GO:0016020
DEFB123	GO:0005576
DEFB123	GO:0045087
OR4G9	GO:0004930
OR4G9	GO:0004984
OR4G9	GO:0007186
OR4G9	GO:0016020
PHOSPHO2	GO:0016791
SLAMF6	GO:0009897
SLAMF6	GO:0032729
SLAMF6	GO:0042110
SLAMF6	GO:0072540
MTERF1	GO:0003690
MTERF1	GO:0005759
MTERF1	GO:0006355
MTERF1	GO:0006393
STAMBP	GO:0005515
STAMBP	GO:0005768
STAMBP	GO:0032154
STAMBP	GO:0061578
STAMBP	GO:0070536
STAMBP	GO:0140492
LOC100684060	GO:0004930
LOC100684060	GO:0004984
LOC100684060	GO:0007186
LOC100684060	GO:0016020
CHADL	GO:0005515
CHADL	GO:0005886
EMILIN2	GO:0005515
OR2T26	GO:0004930
OR2T26	GO:0004984
OR2T26	GO:0007186
OR2T26	GO:0016020
LOC100684084	GO:0003735
LOC100684084	GO:0005739
LOC100684084	GO:0006412
LOC100684084	GO:0015934
DEFB136	GO:0042742
TARBP2	GO:0003725
TARBP2	GO:0035197
TARBP2	GO:0046782
TARBP2	GO:0070578
TARBP2	GO:0070883
TARBP2	GO:0070921
TARBP2	GO:1903798
MPV17L	GO:0005737
MPV17L	GO:0016020
CEP20	GO:0005515
CEP20	GO:0005813
CEP20	GO:0031514
CEP20	GO:0034453
CEP20	GO:0036064
CEP20	GO:0060271
ARL4A	GO:0003924
ARL4A	GO:0005525
ARL4A	GO:0005737
ARL4A	GO:0006886
ARL4A	GO:0016192
LOC100684102	GO:0005634
LOC100684102	GO:0008380
LOC100684102	GO:0035145
LOC100684102	GO:0071013
OR4A47C	GO:0004930
OR4A47C	GO:0004984
OR4A47C	GO:0007186
OR4A47C	GO:0016020
OR51F1	GO:0004930
OR51F1	GO:0004984
OR51F1	GO:0007186
OR51F1	GO:0016020
SPESP1	GO:0001669
SPESP1	GO:0007340
SPESP1	GO:0007342
OR4G8	GO:0004930
OR4G8	GO:0004984
OR4G8	GO:0007186
OR4G8	GO:0016020
LOC100684116	GO:0005634
LOC100684116	GO:0005737
LOC100684116	GO:0009154
LOC100684116	GO:0016787
AGPAT5	GO:0005739
AGPAT5	GO:0012505
AGPAT5	GO:0016746
OR5AL1	GO:0004930
OR5AL1	GO:0004984
OR5AL1	GO:0005549
OR5AL1	GO:0007186
OR5AL1	GO:0007608
OR5AL1	GO:0016020
ZNF114	GO:0000122
ZNF114	GO:0001227
MBD4	GO:0003677
MBD4	GO:0005634
MBD4	GO:0006284
MBD4	GO:0008263
OR51B10	GO:0004930
OR51B10	GO:0004984
OR51B10	GO:0007186
OR51B10	GO:0016020
OVCH1	GO:0004252
OVCH1	GO:0006508
CAMK4	GO:0004683
CAMK4	GO:0005516
CAMK4	GO:0005524
CAMK4	GO:0006468
ANKRD65	GO:0005515
MFSD9	GO:0022857
MFSD9	GO:0055085
STRIT1	GO:0031449
STRIT1	GO:1901894
RGP1	GO:0000139
RGP1	GO:0034066
RGP1	GO:0042147
KNCN	GO:0016324
KNCN	GO:0032437
KNCN	GO:0036064
KNCN	GO:0043025
KNCN	GO:0060091
EPHX3	GO:0016787
EPHX3	GO:0043231
NDC1	GO:0006999
NDC1	GO:0030674
NDC1	GO:0070762
OR5AL2	GO:0004930
OR5AL2	GO:0004984
OR5AL2	GO:0005549
OR5AL2	GO:0007186
OR5AL2	GO:0007608
OR5AL2	GO:0016020
TCF12	GO:0000978
TCF12	GO:0000981
TCF12	GO:0005667
TCF12	GO:0006357
TCF12	GO:0046983
TMEM88B	GO:0005886
TMEM88B	GO:0030165
TMEM88B	GO:0090090
ZFPM1	GO:0000122
ZFPM1	GO:0005634
ZFPM1	GO:0007507
ZFPM1	GO:0030218
ZFPM1	GO:0030219
ZFPM1	GO:0045944
ZFPM1	GO:0061629
OR5K8	GO:0004930
OR5K8	GO:0004984
OR5K8	GO:0005549
OR5K8	GO:0007186
OR5K8	GO:0007608
OR5K8	GO:0016020
RAB39B	GO:0000139
RAB39B	GO:0003924
RAB39B	GO:0005525
RAB39B	GO:0032482
SHFL	GO:0043022
SHFL	GO:0045087
SHFL	GO:0075523
SHFL	GO:1990825
C35H6orf52	GO:0000049
C35H6orf52	GO:0001514
C35H6orf52	GO:0005634
FSCB	GO:0005509
FSCB	GO:0033234
FSCB	GO:0035686
FSCB	GO:0097228
LOC100684235	GO:0000028
LOC100684235	GO:0002181
LOC100684235	GO:0003735
LOC100684235	GO:0005840
LOC100684235	GO:0022627
LOC100684235	GO:0030686
LOC100684236	GO:0005737
LOC100684247	GO:0006486
LOC100684247	GO:0008250
OR4G18	GO:0004930
OR4G18	GO:0004984
OR4G18	GO:0007186
OR4G18	GO:0016020
LOC100684252	GO:0005634
LOC100684252	GO:0005783
LOC100684252	GO:0043130
LOC100684252	GO:0051059
LOC100684254	GO:0016274
LOC100684254	GO:0018216
ASXL2	GO:0003677
ASXL2	GO:0003682
ASXL2	GO:0009887
ASXL2	GO:0035517
ASXL2	GO:0042975
ASXL2	GO:0045944
SERPINE3	GO:0004867
SERPINE3	GO:0005615
SERPINE3	GO:0010951
CLDN5	GO:0005198
CLDN5	GO:0005886
CLDN5	GO:0005923
CLDN5	GO:0007155
CLDN5	GO:0070830
GLI4	GO:0000978
GLI4	GO:0000981
GLI4	GO:0006357
NOL8	GO:0003723
RPL11	GO:0003723
RPL11	GO:0003735
RPL11	GO:0005840
RPL11	GO:0006412
RPL11	GO:0022625
GCSAM	GO:0050855
GCSAM	GO:2000402
ADAMTS8	GO:0004222
ADAMTS8	GO:0006508
ADAMTS8	GO:0008270
ADAMTS8	GO:0030198
GJA10	GO:0005922
GJA10	GO:0007154
CRK	GO:0005515
NKRF	GO:0000978
NKRF	GO:0005654
NKRF	GO:0005730
NKRF	GO:0045892
TTF2	GO:0005524
TTF2	GO:0008270
TTF2	GO:0140658
BSPH1	GO:0008201
BSPH1	GO:0009986
LOC100684349	GO:0003723
LOC100684349	GO:0003743
LOC100684349	GO:0006413
LOC100684349	GO:0016282
LOC100684349	GO:0043024
SYCP3	GO:0000795
SYCP3	GO:0007286
SYCP3	GO:0051321
DEFB134	GO:0005576
DEFB134	GO:0045087
SLC7A13	GO:0003333
SLC7A13	GO:0015179
SLC7A13	GO:0016020
NDE1	GO:0000132
NDE1	GO:0000776
NDE1	GO:0005813
NDE1	GO:0005871
NDE1	GO:0007020
NDE1	GO:0007059
NDE1	GO:0007100
NDE1	GO:0008017
NDE1	GO:0016477
NDE1	GO:0047496
NDE1	GO:0051642
LOC100684381	GO:0004190
LOC100684381	GO:0005768
LOC100684381	GO:0005802
LOC100684381	GO:0006509
LOC100684381	GO:0016020
LOC100684381	GO:0050435
WIPF3	GO:0003779
WIPF3	GO:0005769
WIPF3	GO:0006887
WIPF3	GO:0032456
WIPF3	GO:0034314
WIPF3	GO:0042147
WIPF3	GO:0043014
WIPF3	GO:0043015
WIPF3	GO:0055037
WIPF3	GO:0071203
ZNF584	GO:0000122
ZNF584	GO:0001227
RMI1	GO:0000166
RMI1	GO:0000712
RMI1	GO:0000724
RMI1	GO:0016604
RMI1	GO:0031422
LOC100684393	GO:0000398
LOC100684393	GO:0003723
LOC100684393	GO:0005682
LOC100684393	GO:0005685
LOC100684393	GO:0005686
LOC100684393	GO:0005687
LOC100684393	GO:0005737
LOC100684393	GO:0046540
LOC100684393	GO:0071004
LOC100684393	GO:0071013
IRF4	GO:0000978
IRF4	GO:0000981
IRF4	GO:0002376
IRF4	GO:0005515
IRF4	GO:0005634
IRF4	GO:0006357
SLAMF9	GO:0009897
SLAMF9	GO:0042110
OR8K1	GO:0004930
OR8K1	GO:0004984
OR8K1	GO:0005549
OR8K1	GO:0007186
OR8K1	GO:0007608
OR8K1	GO:0016020
LOC100684412	GO:0004756
LOC100684412	GO:0005524
LOC100684412	GO:0005737
LOC100684412	GO:0016260
LOC100684414	GO:0000977
LOC100684414	GO:0000981
LOC100684414	GO:0005634
LOC100684414	GO:0006357
ANKRD16	GO:0005515
GABRR3	GO:0004890
GABRR3	GO:0005230
GABRR3	GO:0007165
GABRR3	GO:0007268
GABRR3	GO:0016020
GABRR3	GO:0030594
GABRR3	GO:0034220
GABRR3	GO:0042391
GABRR3	GO:0043005
GABRR3	GO:0045202
GABRR3	GO:0050877
GABRR3	GO:1902711
MAFA	GO:0000978
MAFA	GO:0000981
MAFA	GO:0005634
MAFA	GO:0006357
MAFA	GO:0046548
LOC100684429	GO:0005102
LOC100684429	GO:0005634
LOC100684429	GO:0005737
LOC100684429	GO:0007165
LOC100684432	GO:0005739
LOC100684432	GO:0034553
LOC100684434	GO:0004672
LOC100684434	GO:0005524
LOC100684434	GO:0005876
LOC100684434	GO:0006468
LOC100684434	GO:0007052
LOC100684434	GO:0031616
LOC100684434	GO:0032133
LOC100684434	GO:0032465
LOC100684434	GO:0051233
LOC100684448	GO:0005634
LOC100684448	GO:0005737
LOC100684448	GO:0044183
LOC100684448	GO:0051082
LOC100684448	GO:0051087
OR2A12	GO:0004930
OR2A12	GO:0004984
OR2A12	GO:0007186
OR2A12	GO:0016020
LOC100684456	GO:0006486
LOC100684456	GO:0008250
RNF225	GO:0016567
RNF225	GO:0061630
ANKRD33	GO:0000122
ANKRD33	GO:0005515
ANKRD33	GO:2000678
OR4G10	GO:0004930
OR4G10	GO:0004984
OR4G10	GO:0007186
OR4G10	GO:0016020
LOC100684471	GO:0005743
LOC100684471	GO:0008940
LOC100684471	GO:0030151
LOC100684471	GO:0030170
LOC100684471	GO:0042126
LOC100684471	GO:0043546
OR8K5	GO:0004930
OR8K5	GO:0004984
OR8K5	GO:0005549
OR8K5	GO:0007186
OR8K5	GO:0007608
OR8K5	GO:0016020
OR2AH1B	GO:0004930
OR2AH1B	GO:0004984
OR2AH1B	GO:0007186
OR2AH1B	GO:0016020
LOC100684485	GO:0003735
LOC100684485	GO:0005840
LOC100684485	GO:0006412
LOC100684485	GO:0022618
LOC100684485	GO:0022625
MAGEL2	GO:0000122
MAGEL2	GO:0005634
ZCCHC14	GO:0003676
ZCCHC14	GO:0008270
ZCCHC14	GO:0035091
NCBP2L	GO:0000339
NCBP2L	GO:0005846
NCBP2L	GO:0045292
USP47	GO:0004197
USP47	GO:0004843
USP47	GO:0005634
USP47	GO:0005829
USP47	GO:0016579
FOXS1	GO:0000978
FOXS1	GO:0000981
FOXS1	GO:0006357
FOXS1	GO:0009653
FOXS1	GO:0030154
CTBP2	GO:0003714
CTBP2	GO:0016616
CTBP2	GO:0051287
CIBAR2	GO:0035869
CIBAR2	GO:0036064
CIBAR2	GO:0060271
LOC100684552	GO:0003785
LOC100684552	GO:0005737
LOC100684552	GO:0007015
LOC100684552	GO:0030334
EPHA5	GO:0005005
EPHA5	GO:0005515
EPHA5	GO:0005524
EPHA5	GO:0005886
EPHA5	GO:0006468
EPHA5	GO:0007169
EPHA5	GO:0007411
EPHA5	GO:0043005
LDAH	GO:0005811
LDAH	GO:0016298
LDAH	GO:0019915
OR5J2	GO:0004930
OR5J2	GO:0004984
OR5J2	GO:0005549
OR5J2	GO:0007186
OR5J2	GO:0007608
OR5J2	GO:0016020
OR5M10	GO:0004930
OR5M10	GO:0004984
OR5M10	GO:0005549
OR5M10	GO:0007186
OR5M10	GO:0007608
OR5M10	GO:0016020
LOC100684571	GO:0005634
LOC100684571	GO:0005737
LOC100684571	GO:0009154
LOC100684571	GO:0016787
OR5AC27	GO:0004930
OR5AC27	GO:0004984
OR5AC27	GO:0005549
OR5AC27	GO:0007186
OR5AC27	GO:0007608
OR5AC27	GO:0016020
LAX1	GO:0005886
LAX1	GO:0006955
LAX1	GO:0035556
LAX1	GO:0046649
LAX1	GO:0050851
LAX1	GO:0050868
OR2AK3	GO:0004930
OR2AK3	GO:0004984
OR2AK3	GO:0007186
OR2AK3	GO:0016020
ZNF436	GO:0000978
ZNF436	GO:0000981
ZNF436	GO:0005634
ZNF436	GO:0006357
ZNF436	GO:0007417
ZNF300	GO:0000978
ZNF300	GO:0003700
ZNF300	GO:0006357
LOC100684598	GO:0003735
LOC100684598	GO:0005840
LOC100684598	GO:0006412
DCSTAMP	GO:0016020
BTG1	GO:0005634
BTG1	GO:0005737
BTG1	GO:0008285
BTG1	GO:0045930
TMEM233	GO:0016020
OR4F63	GO:0004930
OR4F63	GO:0004984
OR4F63	GO:0007186
OR4F63	GO:0016020
WDR64	GO:0005515
NR4A3	GO:0000978
NR4A3	GO:0004879
NR4A3	GO:0005634
NR4A3	GO:0005667
NR4A3	GO:0006357
NR4A3	GO:0008270
NR4A3	GO:0035259
NR4A3	GO:0071376
CLASP1	GO:0005815
CLASP1	GO:0005876
CLASP1	GO:0005881
CLASP1	GO:0008017
CLASP1	GO:0043515
CLASP1	GO:0072686
CLASP1	GO:0090307
CRTC1	GO:0005634
CRTC1	GO:0005737
CRTC1	GO:0008140
CRTC1	GO:0032793
CRTC1	GO:0045944
CRTC1	GO:0051289
OR5AC26	GO:0004930
OR5AC26	GO:0004984
OR5AC26	GO:0005549
OR5AC26	GO:0007186
OR5AC26	GO:0007608
OR5AC26	GO:0016020
GRK6	GO:0004703
GRK6	GO:0005524
GRK6	GO:0005737
GRK6	GO:0005886
GRK6	GO:0006468
GRK6	GO:0007165
GRK6	GO:0009966
MROH6	GO:0005737
LOC100684658	GO:0005942
LOC100684658	GO:0046854
LOC100684658	GO:0046935
LOC100684662	GO:0004252
LOC100684662	GO:0006508
LOC100684665	GO:0007155
LOC100684665	GO:0007342
LOC100684665	GO:0009897
LOC100684665	GO:0035036
LOC100684665	GO:0038023
TNFRSF17	GO:0033209
TNFRSF17	GO:0038023
TTBK1	GO:0004674
TTBK1	GO:0005524
TTBK1	GO:0005634
TTBK1	GO:0005737
TTBK1	GO:0007165
TTBK1	GO:0018105
TTBK1	GO:0018108
OR52R1	GO:0004930
OR52R1	GO:0004984
OR52R1	GO:0007186
OR52R1	GO:0016020
UBOX5	GO:0000209
UBOX5	GO:0005634
UBOX5	GO:0031625
UBOX5	GO:0034450
BICDL1	GO:0047496
BICDL1	GO:0055107
RETNLB	GO:0005179
RETNLB	GO:0005576
RETNLB	GO:0005615
OR8U3	GO:0004930
